,Cluster 0,selv(1),asia(3),kot(6),jo(13),sil(20),min(25),##osta(34),ku(47),##ole(48),##rang(50),uh(53),##osta(60),teil(63),teil(68),he(71),##stava(74),teil(77),ihm(85),##isi(86),##ilis(89),he(98),he(100),##olo(104),ol(106),##ait(108),laps(110),he(113),he(118),tapa(124),satu(130),##aine(133),##kill(136),muu(141),##isena(148),##oti(154),##aan(155),vari(162),##stava(172),##hde(181),lah(183),##dos(184),matka(186),##tuk(192),bao(195),##bab(196),##puis(197),prins(202),##sil(203),mukana(206),lau(208),bao(210),##bab(211),##uma(215),prins(220),##kill(227),paa(236),##hans(237),prins(240),##hde(246),mill(251),##mul(258),##ap(264),##pura(265),pieni(268),laps(272),he(274),bao(280),prins(284),##hde(288),sil(292),##ksen(300),y(302),##vian(304),va(306),##ara(307),##iru(310),bao(317),pi(320),##irt(321),##aes(322),##san(323)
,Cluster 1,hanen(5),kuten(12),##kella(18),##ksi(23),##ulla(26),##assa(37),hanen(40),612(42),612(65),:(66),##le(69),hanen(79),##keista(83),hanella(84),##lle(87),##ta(90),##oilla(94),##ille(114),josta(115),##jen(123),##en(134),kuin(140),##ista(145),##ni(149),##sa(161),##sta(163),##ta(185),##lta(190),##sina(193),kuin(205),##lla(218),kuten(225),##ssa(234),##a(238),##nna(249),##aan(252),##la(259),##na(269),##eista(282),##sin(285),##ksen(312),tassa(313)
,Cluster 2,niista(19),##kella(31),##an(35),##isiin(57),jonka(91),##ille(101),##aan(109),##a(131),takia(146),##a(156),##ikon(178),##sta(182),##sta(187),##a(228),##vien(230),##ulle(256),##ista(267),maan(271),##tajana(291)
,Cluster 3,##sta(105)
,Cluster 4,esimerkiksi(24),##an(61),kertaa(62),sta(67),##ne(76),##ssa(168),##ni(173),##ta(198),siita(250),##llaan(254),##tani(298)
,Cluster 5,##ita(7),pai(10),ka(15),nime(22),ka(28),lo(32),##yd(33),era(36),koko(38),kans(45),lo(58),##yd(59),ti(88),##kun(93),##massa(103),sinu(116),ta(126),pai(138),##vu(153),yksi(164),##tyi(165),##sko(166),min(169),min(174),laat(177),ta(180),##uma(189),aja(191),min(199),nors(213),ta(222),ta(242),ta(245),min(255),aa(257),or(262),ty(276),ta(287),opet(290),ta(294),voida(299),pi(309),##stu(311)
,Cluster 6,##ille(14),##le(21),josta(27),##ensa(81),##an(125),lapi(179),##sin(221),##sin(241),##lla(244),mukaan(286),##le(293),##hteen(295),##sta(308),##ien(319)
,Cluster 7,adp_cm(0),##tsi(11),lle(44),##ista(121),##ssa(128),kuin(129),##tsi(139),##sta(142),muuta(150),##ulle(175),kuin(176),paivana(194),##ulta(200),kuin(201),##le(204),##man(209),##ille(212),##sta(216),ilman(219),##lla(224),kohti(239),##n(247),paivana(270),##ille(275),##miseen(279),jolla(283),##n(289),##ssa(315),kuin(316)
,Cluster 8,vuoksi(70),##lla(97),##ille(99),##sena(112),##lta(117),##ille(273)
,Cluster 9,##sta(4),##uksessa(39),##ta(78)
,Cluster 10,takia(41),##le(64)
,Cluster 11,##alla(54),##ille(72),##ulle(170),##nsa(261),##i(301),##i(305)
,Cluster 12,jonka(95)
,Cluster 13,##ille(2),##sa(9),:(43),##ansa(46),##tuksen(52),##ille(119),##hde(127),##a(137),kuin(143),kuin(151),##uudessa(158),##hdi(167),##an(207),##vien(232),sisa(233),niista(235),##onsa(277),kirja(314),##i(324),asian(325)
,Cluster 14,##hten(8),##uko(16),##put(17),##uko(29),##put(30),##man(49),##ais(51),va(55),##atte(56),y(73),##stan(75),aan(80),lei(82),ik(92),kato(96),ole(102),##kap(107),##elli(111),numero(120),satu(122),lamp(132),kai(135),numero(144),ika(147),kuusi(152),pit(157),pu(159),##kun(160),y(171),satt(188),##ula(214),mei(217),##hde(223),kai(226),kas(229),kas(231),##hde(243),tay(248),juuri(253),itse(260),##jant(263),##pensa(266),huo(278),##bab(281),ta(296),##vois(297),##sta(303),##bab(318),tar(326)
