21.856106,-13.74527,-12.544001,-7.9252124,17.634184,-4.8571277,-14.050545,-2.490979,-5.41722,-3.4015617,-3.2369905,0.91361713,0.86860394,1.9893932,1.4390831,-0.82827324,-0.044866562,-0.73193,0.25125784,-3.528198,-1.5735781,3.2314034,-1.6865743,1.3511473,-0.42626527,-0.678779,-1.4164848,-2.2667491,-0.2819736,-1.7696795,0.90661156,-1.9213665,-0.9512071,-2.3013034,-1.2668974,-0.9222921,-0.16218495,-0.13547811,-0.37936342,0.6161448,2.0701537,1.1411479,-0.7432582,-2.6279714,-0.65510714,-1.2802095,0.3138776,-1.7021873,1.2765541,-1.3313674,1.8516064,-2.7293298,-1.1619015,-1.4538413,1.4731301,-1.3054894,-1.5052495,0.5105006,-0.5401993,-0.39541012,0.09212804,1.2316082,-0.66999453,-0.37140733,-0.12107897,-0.5971747,0.9321686,1.2682314,-1.5607421,-1.630008,-0.40391862,-0.27888188,-1.1680255,-1.1515315,0.4675782,0.43327495,1.0203291,0.68578804,-0.93326676,0.52669126,1.1663444,0.9611635,-0.4350817,2.8374815,0.23402008,-0.5572159,0.6583062,0.7057562,-0.96492934,-1.6747872,0.6763688,0.6351578,-1.9193968,0.26317987,1.5333472,-1.8264781,-1.069847,-1.6313696,-0.9981851,0.7353331
-24.680534,0.87544113,-12.23091,-8.679916,-4.128606,-3.0935965,0.4190359,11.723193,-0.8321481,-3.6421208,2.0426002,6.871229,-3.8513985,4.3630786,1.8355742,-1.6132648,3.9667373,-1.110893,-3.086226,1.0236176,-2.6975744,-3.42951,2.8713737,-0.26229933,-0.09406653,-2.2695425,1.9046061,0.89181167,-0.28317013,0.6205568,-1.5608364,0.6261785,0.8272233,-1.3402979,0.9885581,-2.131948,0.9575749,0.6166916,0.26292902,0.0042042136,-0.48749077,0.76305723,0.42627937,-1.2505887,-1.0821514,0.6199509,-0.026065856,-0.030201137,-0.06035155,1.1476618,-0.68264925,0.20607126,0.26835167,0.89650095,0.026280046,1.6811898,-1.3301013,-0.43499196,-1.1407346,-0.5512452,-0.36237752,0.1659934,0.24326095,-0.35296285,0.079359025,-0.040104926,-0.31824946,-0.25065762,-0.44403386,-0.3681001,-0.108278334,-0.5892378,0.67226535,-0.093003035,-0.21752043,0.27923203,0.2893244,0.05510836,0.6464247,0.4024849,0.38344824,0.40012455,0.18673934,0.4080518,-0.028886437,0.14905775,0.29283288,-0.13284713,-0.068440944,-0.38763818,0.022701666,0.2249783,0.0036722422,0.032716185,0.00042626262,-0.13435978,0.019501835,-0.031233206,-0.22447519,-0.069247305
16.423225,-21.75603,-8.01639,5.5351415,-6.0214863,6.5633135,-1.8498402,-0.27006638,-4.8199434,12.130421,14.94483,-5.4661455,3.0173063,8.019999,-0.6162146,3.9684627,-1.4440042,-7.8112755,-2.0884392,3.5581522,-0.04017508,-1.3630276,-0.4663332,-0.88438714,-2.3928196,2.2730544,-1.1604881,-1.8586795,0.7688819,4.171679,1.0960768,-1.5340163,-2.8840282,1.3256748,-0.13327546,-3.7077928,-1.9825372,0.6757248,1.4016227,-2.0703192,-2.7098713,-3.6129215,-2.0870752,2.6289225,-3.8504887,-5.941245,-3.6192603,1.1855197,2.7902503,-0.30099502,-3.064318,-0.91634923,7.4761286,-5.429381,-0.9221561,-0.8232844,-1.8833427,3.308604,-1.2189531,2.0141006,0.5363126,-2.0656257,-3.341781,1.9165015,4.5651903,2.577458,-0.762631,0.6634556,2.199586,-0.5134368,-3.5575488,-3.2467456,-0.5526799,-1.6685858,-1.5735155,2.264801,-0.76422477,1.6937861,1.8377476,-0.79920506,0.5883813,-1.5638185,-1.6547849,0.2104626,-1.9833438,-2.1581182,-3.1114688,-0.4471247,-1.8621893,-2.5037632,1.3208045,0.29025942,3.2660892,-2.2563193,3.1963668,-1.2863215,-2.0669858,0.16554826,-0.16010457,0.41117916
-29.650648,-0.056981564,0.010625839,11.592316,13.665777,-1.3015544,2.9010174,16.251873,-0.69984555,1.4393644,2.9099612,0.9138279,0.3735761,-2.4110663,3.216886,0.6662108,-2.8397672,1.9345423,1.6160477,-5.872374,2.67268,-0.7662715,-4.5691547,2.6759312,-2.01068,-0.22406179,-0.9996604,-0.99084485,0.6481245,1.7434716,-0.1780734,0.99742126,-0.031189572,2.84473,2.5908275,0.6149999,-0.84187883,-0.51617086,-1.3431237,-0.8927242,1.5605534,0.021828666,0.5804887,0.16617227,1.4763403,0.071750104,0.08663756,-0.5006545,-0.74807966,-0.14253677,-1.1589576,-0.73761034,-0.3066628,-0.58667165,-1.3065989,0.32816958,0.070560254,-0.088329434,0.31929845,0.24787515,-0.6189865,-0.24353738,0.12341905,-0.17524007,0.11480008,0.64294976,0.15179765,0.4092793,-0.7363696,-0.21914324,0.21426523,0.10313687,0.19231229,0.1353125,0.28321975,-0.26326603,0.2339741,0.35918856,0.57911503,0.2480415,0.1180622,-0.11686451,-0.10453904,0.0854687,0.2777179,0.55374646,-0.13838986,0.22986639,-0.3829875,-0.082051486,0.439579,0.34272945,-0.13206387,-0.49215388,-0.078722835,-0.24557237,-0.08459401,0.057505906,-0.5560282,-0.46629024
26.49517,-10.703115,6.41216,-3.676858,-0.6344452,-1.0147004,14.96991,-0.38932538,-3.2381463,0.9761219,-6.8356223,6.1582165,-7.922573,-8.391064,-9.802288,1.2303694,-0.9141241,-4.7247725,-4.2564087,2.1120381,2.0433242,5.9609823,0.8354759,3.753392,-7.1186357,-1.8323457,0.88456994,9.550655,3.2044609,3.9775262,-0.39901924,1.0155007,1.0632143,-0.7595204,-0.51451755,-2.0200322,-2.7042983,-3.1888838,-2.9687195,-0.912276,2.338214,-0.84148353,-2.3881154,1.6084343,0.44453233,0.40865338,0.8473952,-0.13973796,1.165667,0.5147507,0.6540048,2.1753154,-1.6355081,1.1821496,-1.0649984,1.0172653,-0.2215991,2.8682494,0.6638007,2.212378,-0.14801836,0.037596434,-0.46931854,-2.1440496,-0.36286214,0.29338557,1.7472743,-1.1735325,-2.0813425,0.4228835,-0.94199455,0.5444194,0.037204623,-0.7556621,-0.76595694,0.59589744,1.2557881,0.25212944,-1.7307446,-0.13996343,-0.4857322,0.38414824,-0.06142485,0.262483,-0.05946383,-0.6511932,0.022030134,0.3834523,-0.6876244,-0.40592456,-0.5104328,-0.13568807,0.7591342,-0.16107929,0.9884107,-0.21537381,-0.35501772,-0.23727825,-0.96793145,0.24312401
33.552547,-4.3957467,4.8985076,-16.09208,15.9594755,-8.643238,-0.24119067,1.2078983,0.45012426,-4.2581487,3.704065,-0.21142131,1.8929904,0.62668467,-2.7630062,-2.1443639,-3.2421956,-0.037645876,1.3746033,-0.13883525,-1.0268943,0.18204904,3.3313107,2.8321435,0.29135746,-0.62905395,-1.0336502,-0.38515276,-0.16811222,0.5935048,-0.19253314,1.4315993,-0.47679883,1.3470389,-0.05884634,-0.21829915,0.529572,-0.28668988,0.98578405,0.4689257,-1.7300365,-0.19808158,0.35245842,2.2180972,1.6751952,0.44408062,0.12252772,1.643471,-0.40077233,1.1980653,0.11254902,-0.18238372,-0.6692368,0.71278673,0.18684268,1.1489418,-1.4017918,0.7208111,-1.9754063,0.8019098,0.38921693,1.2019997,-0.10639,-1.5835004,0.164819,0.3124839,0.09276253,-0.22582436,1.773825,1.7425508,0.64917994,1.0550495,-0.6951401,1.2823318,0.32472947,-0.85184205,-0.9741634,-0.59563124,0.6630622,0.92936593,-0.17853475,0.10412502,-0.6831113,-2.3236728,0.15396325,1.7591609,-1.6457989,-1.0199783,-0.670067,1.4750096,0.73500305,-0.37964365,-0.6926486,0.077334285,-0.24385904,1.8133554,0.82096016,-0.07164627,0.84634537,-1.1189034
-23.92971,0.39488268,-6.8804774,-6.1979084,-4.848481,-0.88923925,-0.039247036,-8.492321,-2.5129316,-2.4993696,2.0283885,-2.0247087,-3.7099466,0.104334116,-0.17425436,-0.16376805,2.2667768,0.7886355,0.32702363,-0.07605712,3.1075048,2.9414072,0.10208845,2.3490324,-0.7445814,1.4291679,0.79261976,-2.0881805,-2.6540565,2.2475994,-1.6408703,-1.9866538,0.66569406,-0.34936756,1.5144295,-1.2117181,-0.2221581,0.9574801,-1.1112673,1.1796689,-0.953755,0.8283176,1.0778918,0.19862613,0.7421887,-1.9503219,1.3956952,1.3296988,3.5244489,-3.0222194,-1.8865523,1.005522,0.5676911,-0.57595575,0.6646799,-3.3422346,1.4445157,-1.0409473,-0.68863004,-0.24181753,-2.3241994,1.534755,-0.045933723,0.059841305,0.8453231,-0.65285146,2.3169346,-0.13917024,0.045576677,-1.0168765,1.4230468,2.1364174,-2.499792,-1.8691491,1.9939252,0.66378903,0.2526449,-3.657484,1.7577806,-0.5796189,-1.5915961,0.17059427,0.58658445,-1.2877908,2.0318358,-0.74206007,0.059374787,1.0786245,1.8305982,-0.85576254,0.9822614,0.05413367,-0.8446578,-1.2161335,0.5596544,-0.8285441,2.2973168,1.2789161,-0.7920921,0.8049364
-0.24374199,1.1714245,27.266216,-10.802831,-15.979163,-2.8161883,-6.701022,9.56688,4.212245,1.1572535,-6.6963387,-2.6331558,4.802725,7.3965693,0.97121596,3.9157414,-2.6674776,-4.144621,3.8539307,2.5201008,0.14400613,6.3683214,-3.0020244,0.14404047,5.7512403,-7.0624676,-2.1508627,2.3892014,-1.5806113,0.81344724,-3.2199852,-1.0873826,-2.2580845,0.6125295,0.768772,0.8006614,-1.7833943,-0.5202563,-1.1309737,3.1904016,0.1359205,-0.7621209,2.297802,0.03633952,-3.20337,-1.5152601,-0.39760542,3.880559,-0.11343357,1.6301793,1.7979853,-4.0036592,0.32318857,0.446428,-2.7085934,2.8852224,-2.6957479,-0.8414759,1.5442157,0.18057036,1.1749504,-0.43448806,1.463496,-0.8645169,-1.2378372,1.4449631,1.01067,-0.17095293,-0.423813,-0.028763682,0.82677835,3.1588113,1.737777,0.47169912,-0.7497808,1.6185449,2.7177315,-0.65875256,3.3325543,-0.37645805,-3.1716108,-2.0242481,0.58311427,0.6258966,0.68414193,-0.48057538,0.4687036,-0.39015234,0.73292744,-1.3409168,1.3845354,-2.4372866,-0.4475778,-0.93450385,-0.793994,0.8464837,-3.2653008,0.36858213,-1.2784781,-0.7255378
-25.508919,0.89319956,-7.315302,-8.091112,-6.7811074,-1.5572383,-2.068314,-6.9511642,-2.0865047,1.4623845,1.256394,-5.4633045,1.1867082,-4.0275054,-2.0273352,-0.7798414,1.7692097,2.4437802,0.72762895,0.83415776,2.060966,1.18862,-1.2658551,2.5666184,1.3534871,-2.0964084,2.0120523,-0.10973483,-4.2118025,1.8269918,1.8816748,0.26907182,0.5932291,1.7036972,-0.29070422,1.0340508,-1.9637418,0.7964479,1.7234334,-1.17852,-1.6046513,2.4333189,-0.5907059,-1.02892,0.8093243,1.7597024,0.24649274,-0.056583166,1.9223924,-3.2714927,-2.1171765,2.549801,-0.08499563,0.3858406,-2.3219469,1.067065,-1.5284173,-2.0180032,-0.034828663,-0.8655288,-1.2139456,4.484501,-0.13669842,1.0784404,2.577577,1.7901967,-2.4611254,0.2611277,-0.74873745,0.6927211,-0.5851638,1.6347176,0.82008696,-2.0903015,-1.019342,-0.8859255,0.41662133,-1.6386774,-0.95481426,-0.2046065,1.6345624,-0.9211688,-1.4735869,-0.09677184,0.5394117,-0.60993534,1.3645183,0.4352158,0.5460504,0.4087278,-1.149581,0.90692765,-0.46030438,1.0373247,1.0958102,0.57385236,-0.42095107,-1.040937,-1.1049421,0.9052605
27.70496,-13.916529,7.924476,-6.66635,0.061982393,1.125349,15.67989,0.80547535,5.3651223,1.0618734,6.258728,1.6812868,-2.3109517,0.7867038,-5.47538,-3.2498453,0.13415831,1.319332,1.0157068,0.14757493,-2.7431548,1.6823256,-1.0626578,1.4299104,1.0381913,-1.5937604,-1.6710593,-1.2109509,1.5682149,-4.264446,-0.707484,-2.503798,2.4621148,2.553887,0.06770418,1.4240341,2.3524752,-1.2286048,0.23471105,-0.82246506,-1.8362701,-0.08532554,-0.073124886,0.69664574,1.2353325,2.0839982,0.684595,1.9455731,-0.77670264,1.5480223,-1.7204287,0.5258956,0.4609828,0.4086691,-0.7095228,0.49326688,-0.38498154,0.4339322,1.0425956,1.1571755,0.2616933,1.937261,-0.34616083,0.62785983,0.08247191,-1.3072435,0.17962962,-0.48486888,1.4740694,0.15554915,1.7662815,0.60134965,-0.8513315,0.4432642,-0.25204116,0.71691954,-0.5332204,-0.32010847,0.7494712,0.6255027,1.0505162,-0.7508356,-0.24010704,0.46454808,0.4876224,-0.13721058,-1.103703,0.625803,-0.42156467,0.07647957,0.5923837,0.22502476,-0.18709528,-0.6938645,0.9903661,0.06373042,-0.74194753,-0.025376871,-1.0478778,-0.49513465
